name,telephone,address,metro_line,metro_line_1,metro_line_2,metro_line_3,metro_line_4,metro_line_5,metro_line_7,metro_line_9,metro_line_11,coordinate,X,Y,price_with_unit,price,district,subdistrict,room_type,room_area,room_height,room_fase_to
万科天誉南向家电全齐，大型花园社区，干净整洁拎包入住,https://sz.zu.anjuke.com/fangyuan/1163188006,深圳市龙岗区龙岗中心城龙翔大道万科天誉一期,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.243997,22.713138",114.243997,22.713138,5300元/月,5300,龙岗,龙岗中心城,3室2厅,87平米,22/32层,朝南
毗邻园博园 精装安静舒适 家私家电齐全 拎.包入住 诚租,https://sz.zu.anjuke.com/fangyuan/1158775026,深圳市福田区竹子林竹子林四路8号金众香诗美林,1/2/7号线,1,2,Null,Null,Null,7,Null,Null,"114.008287,22.536246",114.008287,22.536246,7500元/月,7500,福田,竹子林,2室2厅,79平米,25/28层,东南
地铁口  2室2厅 看房方便 随时起租,https://sz.zu.anjuke.com/fangyuan/1163355079,深圳市南山区南山中心南光路67号万象新园,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.927014,22.524054",113.927014,22.524054,6400元/月,6400,南山,南山中心,2室2厅,62平米,11/12层,东南
京光海景花园 东南朝向 大3房 看房方便 可做宿舍,https://sz.zu.anjuke.com/fangyuan/1159786323,深圳市南山区南油兴南路48号京光海景花园,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.930146,22.505983",113.930146,22.505983,6000元/月,6000,南山,南油,3室2厅,100平米,11/32层,南北
翠竹苑  家具齐全 紧邻地铁站 押一付一 田贝,https://sz.zu.anjuke.com/fangyuan/1159195374,深圳市罗湖区田贝东门北路2057号翠竹苑,3/5/7号线,Null,Null,3,Null,5,7,Null,Null,"114.131505,22.559036",114.131505,22.559036,1815元/月,1815,罗湖,田贝,3室1厅,19平米,6/18层,朝东
来和隔壁妹子唠唠嗑 蛋壳小区房主卧 近地铁公交站 公寓直租,https://sz.zu.anjuke.com/fangyuan/1162273427,深圳市福田区石厦福强路3008号益田名园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.050985,22.517550",114.050985,22.51755,1850元/月,1850,福田,石厦,3室1厅,14平米,10/15层,朝东
荔苑小区 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1158216989,深圳市南山区南山中心学府路121号荔苑小区(南区),1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.921723,22.526971",113.921723,22.526971,2100元/月,2100,南山,南山中心,3室1厅,17平米,9/20层,朝南
物业直租 大学城地铁站，集悦城红花岭 精装公寓 拎包入住,https://sz.zu.anjuke.com/fangyuan/1159246723,深圳市南山区桃源村红花北路众冠红花岭工业南区,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.966550,22.581272",113.96655,22.581272,2295元/月,2295,南山,桃源村,1室0厅,26平米,3/7层,东南
博海名苑 返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1157880017,深圳市南山区科技园高新南环路8号博海名苑,2/11号线,Null,2,Null,Null,Null,Null,Null,11,"113.953350,22.523778",113.95335,22.523778,1800元/月,1800,南山,科技园,3室1厅,14平米,10/15层,东南
合正荣悦府蛋壳公寓直租，月付无压力，智能门锁，精装修，,https://sz.zu.anjuke.com/fangyuan/1162273934,深圳市罗湖区田贝文锦中路2014号合正荣悦府,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.129731,22.552747",114.129731,22.552747,1840元/月,1840,罗湖,田贝,3室1厅,22平米,11/18层,朝东
南和花园蛋壳公寓直租 双周保洁 随时看房 无中介,https://sz.zu.anjuke.com/fangyuan/1161356206,深圳市龙岗区丹竹头南和路31号南和花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.152107,22.609011",114.152107,22.609011,1000元/月,1000,龙岗,丹竹头,3室1厅,18平米,15/17层,朝东
振业梅苑 小区房直租（新家具）让你更舒,https://sz.zu.anjuke.com/fangyuan/1161164730,深圳市福田区梅林中康路18号振业梅苑,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.059573,22.566995",114.059573,22.566995,2040元/月,2040,福田,梅林,3室1厅,14平米,16/25层,东南
深港一号  南北通透 押一付一 房价透明 交通便利 皇岗,https://sz.zu.anjuke.com/fangyuan/1163272017,深圳市福田区皇岗福田南路7号深港一号(皇御苑四期),4/7号线,Null,Null,Null,4,Null,7,Null,Null,"114.075433,22.524313",114.075433,22.524313,2320元/月,2320,福田,皇岗,1室1厅,29平米,14/19层,朝东
独*家 首*次出租 绿景虹湾高档住宅 带空中花园 拎包入住,https://sz.zu.anjuke.com/fangyuan/1163350037,深圳市福田区梅林梅林路绿景虹湾,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.038987,22.560928",114.038987,22.560928,8000元/月,8000,福田,梅林,2室2厅,56平米,13/46层,东南
免费WiFi 紧邻地铁站 可月付 怡景,https://sz.zu.anjuke.com/fangyuan/1162089676,深圳市罗湖区怡景黄贝路2134号碧波花园(南区),2/5号线,Null,2,Null,Null,5,Null,Null,Null,"114.143363,22.560976",114.143363,22.560976,1550元/月,1550,罗湖,怡景,3室1厅,19平米,6/18层,朝东
沙井  家具家电全 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1162107567,深圳市宝安区沙井新沙路华盛新沙荟名庭二期(西荟城二期),11号线,Null,Null,Null,Null,Null,Null,Null,11,"113.816844,22.731987",113.816844,22.731987,1630元/月,1630,宝安,沙井,3室1厅,18平米,6/18层,朝东
无中介 南油豪装 押一付一 交通便利 双周保洁,https://sz.zu.anjuke.com/fangyuan/1159900883,深圳市南山区南油南商路91号深蓝公寓,2/11号线,Null,2,Null,Null,Null,Null,Null,11,"113.928388,22.512844",113.928388,22.512844,2184元/月,2184,南山,南油,3室1厅,28平米,25/29层,朝东
银庄大厦蛋壳公寓直租 免费WiFi 值得信赖 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161432250,深圳市福田区皇岗金田路1013号银庄大厦,4/7号线,Null,Null,Null,4,Null,7,Null,Null,"114.064707,22.521619",114.064707,22.521619,1660元/月,1660,福田,皇岗,3室1厅,17平米,9/21层,朝东
碧涛居蛋壳公寓直租 双周保洁 干净整洁 无中介,https://sz.zu.anjuke.com/fangyuan/1159894681,深圳市宝安区新安洪浪北路27号碧涛居,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.915167,22.571838",113.915167,22.571838,1740元/月,1740,宝安,新安,3室1厅,19平米,11/23层,朝东
精装4房 拎包入住 看房方便,https://sz.zu.anjuke.com/fangyuan/1163461693,深圳市龙岗区坂田坂雪岗大道万科璞悦山,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.074571,22.614138",114.074571,22.614138,12800元/月,12800,龙岗,坂田,4室2厅,170平米,16/31层,东南
蛋壳3.0欧式公寓 冰箱洗衣机空调微波炉你看还缺什么？,https://sz.zu.anjuke.com/fangyuan/1161872778,深圳市宝安区西乡宝源路海滨新村,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.869405,22.563600",113.869405,22.5636,1850元/月,1850,宝安,西乡,3室1厅,18平米,9/19层,朝南
星海名城五期 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1157519028,深圳市南山区前海前海路星海名城(五期),1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.912740,22.540386",113.91274,22.540386,2200元/月,2200,南山,前海,3室1厅,17平米,12/21层,朝南
幸福里高层两房 看万象城 精装家电全齐 看房方便,https://sz.zu.anjuke.com/fangyuan/1159479696,深圳市罗湖区蔡屋围宝安南路1661号幸福里,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.110330,22.536972",114.11033,22.536972,20000元/月,20000,罗湖,蔡屋围,2室2厅,95平米,23/48层,朝北
和谐家园公寓  直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1160536033,深圳市龙岗区丹竹头龙岗大道和谐家园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.140464,22.619163",114.140464,22.619163,1500元/月,1500,龙岗,丹竹头,3室1厅,13平米,5/19层,朝南
中山花园大厦蛋壳公寓直租 智能门锁 通勤便利 月付无压力,https://sz.zu.anjuke.com/fangyuan/1157516315,深圳市罗湖区怡景华丽路1026号中山花园大厦,2/5/9号线,Null,2,Null,Null,5,Null,9,Null,"114.135423,22.548689",114.135423,22.548689,1770元/月,1770,罗湖,怡景,3室1厅,17平米,11/23层,朝东
水榭花都 免费WiFi 紧邻地铁站 押一付一 香蜜湖,https://sz.zu.anjuke.com/fangyuan/1161786130,深圳市福田区香蜜湖红荔西路8007号水榭花都,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.037176,22.548767",114.037176,22.548767,2230元/月,2230,福田,香蜜湖,1室1厅,26平米,19/24层,朝南
桃源居 家具齐全，交通便利，通风好，豪装现房随时,https://sz.zu.anjuke.com/fangyuan/1158863821,深圳市宝安区桃源居宝田一路13号凤凰雅居,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.876179,22.594910",113.876179,22.59491,1152元/月,1152,宝安,桃源居,3室1厅,15平米,15/24层,朝东
龙城花园 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1159539909,深圳市南山区南油登良路15号龙城花园,2/11号线,Null,2,Null,Null,Null,Null,Null,11,"113.928266,22.511759",113.928266,22.511759,2100元/月,2100,南山,南油,3室1厅,18平米,5/16层,朝南
"理想公馆 上梅林卓悦双地铁73,复式商/住两用房公寓,",https://sz.zu.anjuke.com/fangyuan/1163470748,深圳市福田区梅林梅林路48号理想公馆,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.061349,22.570227",114.061349,22.570227,16000元/月,16000,福田,梅林,3室1厅,90平米,20/36层,朝南
泰宁花园 精装3房 家电全齐 真实图片 看房随时方便,https://sz.zu.anjuke.com/fangyuan/1160327659,深圳市罗湖区田贝爱国路3033号泰宁花园,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"114.140934,22.565880",114.140934,22.56588,7000元/月,7000,罗湖,田贝,3室2厅,103平米,22/28层,朝东
整租押一付一 西丽大学城地铁口 交通便利 科技园上班免费大巴,https://sz.zu.anjuke.com/fangyuan/1163531377,深圳市南山区桃源村红花北路众冠红花岭工业南区,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.966550,22.581272",113.96655,22.581272,1980元/月,1980,南山,桃源村,1室0厅,17平米,8/8层,朝南
住蛋壳 做积极向上的好青年 小区房包物业宽带 北欧风0中介,https://sz.zu.anjuke.com/fangyuan/1158217308,深圳市南山区桃源村龙井路265号欧陆经典,7号线,Null,Null,Null,Null,Null,7,Null,Null,"113.970369,22.559431",113.970369,22.559431,1750元/月,1750,南山,桃源村,3室1厅,14平米,6/17层,东南
景丽花园  家具家电全 拎包入住可月付 景田,https://sz.zu.anjuke.com/fangyuan/1161774438,深圳市福田区景田景田东路景丽花园,2/3/9号线,Null,2,3,Null,Null,Null,9,Null,"114.046865,22.553216",114.046865,22.553216,2070元/月,2070,福田,景田,1室1厅,29平米,18/23层,朝北
蛋壳3.0欧式公寓 冰箱洗衣机空调微波炉你看还缺什么？,https://sz.zu.anjuke.com/fangyuan/1161872951,深圳市南山区科技园科技中一路6号帝景园,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.936279,22.541708",113.936279,22.541708,1700元/月,1700,南山,科技园,3室1厅,13平米,9/15层,朝南
长龙新村蛋壳公寓直租  环境优美 房价透明,https://sz.zu.anjuke.com/fangyuan/1163519689,深圳市龙岗区布吉新龙路长龙新村,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.112714,22.612181",114.112714,22.612181,1590元/月,1590,龙岗,布吉,3室1厅,17平米,11/23层,朝东
百.分.百公寓，拎包入住，诚意出售,https://sz.zu.anjuke.com/fangyuan/1162325254,深圳市南山区南山中心南光路156号中润大厦,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.928499,22.526069",113.928499,22.526069,6600元/月,6600,南山,南山中心,1室1厅,52平米,8/26层,西北
越海家园 精装 家私全 近园博园 近一号线竹子林站,https://sz.zu.anjuke.com/fangyuan/1162877350,深圳市福田区竹子林紫竹六道越海家园,1/2/7号线,1,2,Null,Null,Null,7,Null,Null,"114.006829,22.535156",114.006829,22.535156,13000元/月,13000,福田,竹子林,4室2厅,128平米,29/33层,南北
合正园  客厅开阔 可月付 房源 房间实拍 梅林,https://sz.zu.anjuke.com/fangyuan/1162122637,深圳市福田区梅林梅华路181号合正园,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.051580,22.563219",114.05158,22.563219,1370元/月,1370,福田,梅林,3室1厅,17平米,20/22层,朝东
机场东站 万科金色领域豪装3房，拎包入住,https://sz.zu.anjuke.com/fangyuan/1161258151,深圳市宝安区宝安机场宝安大道万科金色领域,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.816867,22.659073",113.816867,22.659073,4900元/月,4900,宝安,宝安机场,3室2厅,89平米,12/15层,东南
万事达名苑蛋壳公寓直租 家具齐全 通勤便利 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161419970,深圳市罗湖区田贝太宁路万事达名苑(三期),3/5/7号线,Null,Null,3,Null,5,7,Null,Null,"114.135524,22.568689",114.135524,22.568689,1230元/月,1230,罗湖,田贝,3室1厅,17平米,17/19层,朝东
高端住宅配套，幸福里，188平米，先房图片，看房有钥匙。,https://sz.zu.anjuke.com/fangyuan/1160103824,深圳市罗湖区蔡屋围宝安南路1661号幸福里,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.110330,22.536972",114.11033,22.536972,36000元/月,36000,罗湖,蔡屋围,3室2厅,188平米,10/48层,朝南
来座山蛋壳公寓直租，押一付一，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1161355778,深圳市龙岗区丹竹头科技园路来座山(慢城四期),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.131947,22.623644",114.131947,22.623644,1240元/月,1240,龙岗,丹竹头,3室1厅,16平米,21/23层,朝东
毛坯房四房两厅两卫，可以教室用来仓库等租金8000可谈,https://sz.zu.anjuke.com/fangyuan/1161118169,深圳市宝安区新安创业二路101号华联城市全景,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.907587,22.573701",113.907587,22.573701,8000元/月,8000,宝安,新安,4室2厅,132平米,13/39层,朝东
雅丽阁  客厅开阔 可月付 房源 房间实拍 西丽,https://sz.zu.anjuke.com/fangyuan/1162101526,深圳市南山区西丽西丽南路70号雅丽阁,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.953581,22.574667",113.953581,22.574667,1400元/月,1400,南山,西丽,3室1厅,17平米,19/21层,朝东
桃源居 室友无不良嗜好 免费WiFi 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1158857556,深圳市宝安区桃源居洲石路739号深业U中心,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.864166,22.625227",113.864166,22.625227,1220元/月,1220,宝安,桃源居,3室1厅,18平米,16/18层,朝东
（免*代理）客厅出阳台 安静 地铁口 楼层高视野好,https://sz.zu.anjuke.com/fangyuan/1161013667,深圳市南山区西丽创科路万科云城,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.945786,22.574379",113.945786,22.574379,6700元/月,6700,南山,西丽,2室2厅,67平米,32/40层,朝南
住蛋壳 积极向上的好青年 小区房包物业宽带 北欧风0中介,https://sz.zu.anjuke.com/fangyuan/1161166969,深圳市南山区蛇口海昌路109号海伴雅居,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.920401,22.486171",113.920401,22.486171,1750元/月,1750,南山,蛇口,3室1厅,14平米,6/17层,东南
凯德公园1号四房  中式现代风格  真.实房源，就在小平同！,https://sz.zu.anjuke.com/fangyuan/1163096101,深圳市南山区南油创业路3023号凯德公园1号,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.925711,22.515491",113.925711,22.515491,30000元/月,30000,南山,南油,4室2厅,192平米,13/34层,朝南
马古岭蛋壳公寓直租 家具齐全 超大空间 月付无压力,https://sz.zu.anjuke.com/fangyuan/1160227913,深圳市罗湖区田贝翠竹路1147号马古岭小区,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.128977,22.563711",114.128977,22.563711,1710元/月,1710,罗湖,田贝,3室1厅,19平米,9/21层,朝东
博客公寓 房源真实 免费WiFi 紧邻地铁站 没有,https://sz.zu.anjuke.com/fangyuan/1158539593,深圳市南山区科技园科伟路2号博客公寓,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.947527,22.547587",113.947527,22.547587,1501元/月,1501,南山,科技园,3室1厅,17平米,11/23层,朝东
荣超花园  近地铁站 押一付一 房源 包物业 布吉,https://sz.zu.anjuke.com/fangyuan/1162086788,深圳市龙岗区布吉荣华路295号荣超花园,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.119242,22.593364",114.119242,22.593364,1650元/月,1650,龙岗,布吉,3室1厅,18平米,6/18层,朝东
新安市场蛋壳公寓直租，押一付一，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1161421407,深圳市宝安区西乡西乡大道309号新安市场,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.874687,22.581731",113.874687,22.581731,1000元/月,1000,宝安,西乡,3室1厅,18平米,20/22层,朝东
振业城  南北通透 押一付一 房源 随时看房 横岗,https://sz.zu.anjuke.com/fangyuan/1162065878,深圳市龙岗区横岗红棉路振业城上观,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.180894,22.644573",114.180894,22.644573,1640元/月,1640,龙岗,横岗,3室1厅,17平米,5/17层,朝东
新丰大厦蛋壳公寓直租  交通便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1161422783,深圳市罗湖区田贝爱国路3019号新丰大厦,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"114.140180,22.564204",114.14018,22.564204,1640元/月,1640,罗湖,田贝,3室1厅,20平米,11/23层,朝东
春树里 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1154911659,深圳市南山区蛇口蛇口新街26号春树里,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.933721,22.486814",113.933721,22.486814,2100元/月,2100,南山,蛇口,3室1厅,17平米,9/20层,朝南
凯伦花园  家具齐全 紧邻地铁站 押一付一 梅林,https://sz.zu.anjuke.com/fangyuan/1159898114,深圳市福田区梅林奥士达路2号凯伦花园,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.063115,22.565612",114.063115,22.565612,1580元/月,1580,福田,梅林,3室1厅,18平米,10/22层,朝东
